GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,PTS,FG_PCT,REB,AST,PLUS_MINUS,SEASON,IS_PLAYOFF,WIN,REST_DAYS,IS_HOME
22400788,2025-02-20,IND,IND vs. MEM,W,127,0.505,46,29,14,2024-25,0,1,8.0,1
22400813,2025-02-23,IND,IND vs. LAC,W,129,0.548,46,31,18,2024-25,0,1,3.0,1
22400822,2025-02-24,IND,IND vs. DEN,L,116,0.471,32,29,-9,2024-25,0,0,1.0,1
22400837,2025-02-26,IND,IND vs. TOR,W,111,0.531,41,28,20,2024-25,0,1,2.0,1
22400854,2025-02-28,IND,IND @ MIA,L,120,0.534,30,35,-5,2024-25,0,0,2.0,0
22400868,2025-03-02,IND,IND vs. CHI,W,127,0.552,36,34,15,2024-25,0,1,2.0,1
22400882,2025-03-04,IND,IND vs. HOU,W,115,0.512,35,34,13,2024-25,0,1,2.0,1
22400899,2025-03-06,IND,IND @ ATL,L,118,0.484,42,27,-6,2024-25,0,0,2.0,0
22400914,2025-03-08,IND,IND @ ATL,L,118,0.436,41,29,-2,2024-25,0,0,2.0,0
22400933,2025-03-10,IND,IND @ CHI,L,103,0.396,39,30,-18,2024-25,0,0,2.0,0
22400942,2025-03-11,IND,IND vs. MIL,W,115,0.506,38,30,1,2024-25,0,1,1.0,1
22400959,2025-03-14,IND,IND @ PHI,W,112,0.494,45,31,12,2024-25,0,1,3.0,0
22400972,2025-03-15,IND,IND @ MIL,L,119,0.479,32,29,-7,2024-25,0,0,1.0,0
22400986,2025-03-17,IND,IND @ MIN,W,132,0.495,48,28,2,2024-25,0,1,2.0,0
22400998,2025-03-19,IND,IND vs. DAL,W,135,0.549,38,29,4,2024-25,0,1,2.0,1
22401011,2025-03-20,IND,IND vs. BKN,W,105,0.432,57,18,6,2024-25,0,1,1.0,1
22401024,2025-03-22,IND,IND vs. BKN,W,108,0.476,44,32,5,2024-25,0,1,2.0,1
22401037,2025-03-24,IND,IND vs. MIN,W,119,0.489,46,30,16,2024-25,0,1,2.0,1
22401055,2025-03-26,IND,IND vs. LAL,L,119,0.506,36,31,-1,2024-25,0,0,2.0,1
22401061,2025-03-27,IND,IND @ WAS,W,162,0.641,50,48,53,2024-25,0,1,1.0,0
22401079,2025-03-29,IND,IND @ OKC,L,111,0.448,43,27,-21,2024-25,0,0,2.0,0
22401090,2025-03-31,IND,IND vs. SAC,W,111,0.467,40,28,2,2024-25,0,1,2.0,1
22401104,2025-04-02,IND,IND vs. CHA,W,119,0.495,38,29,14,2024-25,0,1,2.0,1
22401119,2025-04-04,IND,IND vs. UTA,W,140,0.573,51,38,28,2024-25,0,1,2.0,1
22401142,2025-04-06,IND,IND @ DEN,W,125,0.479,41,34,5,2024-25,0,1,2.0,0
22401148,2025-04-08,IND,IND vs. WAS,W,104,0.379,49,21,6,2024-25,0,1,2.0,1
22401168,2025-04-10,IND,IND vs. CLE,W,114,0.462,46,28,2,2024-25,0,1,2.0,1
22401172,2025-04-11,IND,IND vs. ORL,L,115,0.449,44,24,-14,2024-25,0,0,1.0,1
22401189,2025-04-13,IND,IND @ CLE,W,126,0.403,61,27,8,2024-25,0,1,2.0,0
42400131,2025-04-19,IND,IND vs. MIL,W,117,0.519,43,28,19,2024-25,1,1,6.0,1
42400132,2025-04-22,IND,IND vs. MIL,W,123,0.489,38,30,8,2024-25,1,1,3.0,1
42400133,2025-04-25,IND,IND @ MIL,L,101,0.433,40,32,-16,2024-25,1,0,3.0,0
42400134,2025-04-27,IND,IND @ MIL,W,129,0.602,41,36,26,2024-25,1,1,2.0,0
42400135,2025-04-29,IND,IND vs. MIL,W,119,0.462,45,24,1,2024-25,1,1,2.0,1
42400201,2025-05-04,IND,IND @ CLE,W,121,0.53,43,30,9,2024-25,1,1,5.0,0
42400202,2025-05-06,IND,IND @ CLE,W,120,0.518,44,28,1,2024-25,1,1,2.0,0
42400203,2025-05-09,IND,IND vs. CLE,L,104,0.438,37,26,-22,2024-25,1,0,3.0,1
42400204,2025-05-11,IND,IND vs. CLE,W,129,0.527,37,37,20,2024-25,1,1,2.0,1
42400205,2025-05-13,IND,IND @ CLE,W,114,0.5,47,26,9,2024-25,1,1,2.0,0
42400301,2025-05-21,IND,IND @ NYK,W,138,0.51,39,26,3,2024-25,1,1,8.0,0
42400302,2025-05-23,IND,IND @ NYK,W,114,0.518,32,26,5,2024-25,1,1,2.0,0
42400303,2025-05-25,IND,IND vs. NYK,L,100,0.442,38,21,-6,2024-25,1,0,2.0,1
42400304,2025-05-27,IND,IND vs. NYK,W,130,0.511,33,29,9,2024-25,1,1,2.0,1
42400305,2025-05-29,IND,IND @ NYK,L,94,0.405,40,20,-17,2024-25,1,0,2.0,0
42400306,2025-05-31,IND,IND vs. NYK,W,125,0.541,36,30,17,2024-25,1,1,2.0,1
42400401,2025-06-05,IND,IND @ OKC,W,111,0.476,56,24,1,2024-25,1,1,5.0,0
42400402,2025-06-08,IND,IND @ OKC,L,107,0.451,35,27,-16,2024-25,1,0,3.0,0
42400403,2025-06-11,IND,IND vs. OKC,W,116,0.518,36,24,9,2024-25,1,1,3.0,1
42400404,2025-06-13,IND,IND vs. OKC,L,104,0.425,33,21,-7,2024-25,1,0,2.0,1
42400405,2025-06-16,IND,IND @ OKC,L,109,0.451,50,23,-11,2024-25,1,0,3.0,0
42400406,2025-06-19,IND,IND vs. OKC,W,108,0.413,46,23,17,2024-25,1,1,3.0,1
42400407,2025-06-22,IND,IND @ OKC,L,91,0.414,45,17,-12,2024-25,1,0,3.0,0
22000002,2020-12-22,LAC,LAC @ LAL,W,116,0.473,40,22,7,2020-21,0,1,0.0,0
22000009,2020-12-25,LAC,LAC @ DEN,W,121,0.554,38,32,13,2020-21,0,1,3.0,0
22000031,2020-12-27,LAC,LAC vs. DAL,L,73,0.342,36,13,-51,2020-21,0,0,2.0,1
22000054,2020-12-29,LAC,LAC vs. MIN,W,124,0.534,46,32,23,2020-21,0,1,2.0,1
22000061,2020-12-30,LAC,LAC vs. POR,W,128,0.495,47,30,23,2020-21,0,1,1.0,1
22000077,2021-01-01,LAC,LAC @ UTA,L,100,0.388,43,19,-6,2020-21,0,0,2.0,0
22000091,2021-01-03,LAC,LAC @ PHX,W,112,0.482,37,24,5,2020-21,0,1,2.0,0
22000105,2021-01-05,LAC,LAC vs. SAS,L,113,0.5,45,29,-3,2020-21,0,0,2.0,1
22000116,2021-01-06,LAC,LAC @ GSW,W,108,0.444,48,19,7,2020-21,0,1,1.0,0
22000130,2021-01-08,LAC,LAC @ GSW,L,105,0.482,37,23,-10,2020-21,0,0,2.0,0
22000142,2021-01-10,LAC,LAC vs. CHI,W,130,0.489,35,28,3,2020-21,0,1,2.0,1
22000172,2021-01-13,LAC,LAC vs. NOP,W,111,0.473,36,26,5,2020-21,0,1,3.0,1
22000188,2021-01-15,LAC,LAC @ SAC,W,138,0.584,47,29,38,2020-21,0,1,2.0,0
22000202,2021-01-17,LAC,LAC vs. IND,W,129,0.552,52,27,33,2020-21,0,1,2.0,1
22000224,2021-01-20,LAC,LAC vs. SAC,W,115,0.477,48,24,19,2020-21,0,1,3.0,1
22000239,2021-01-22,LAC,LAC vs. OKC,W,120,0.512,48,21,14,2020-21,0,1,2.0,1
22000251,2021-01-24,LAC,LAC vs. OKC,W,108,0.446,46,26,8,2020-21,0,1,2.0,1
22000268,2021-01-26,LAC,LAC @ ATL,L,99,0.404,46,23,-9,2020-21,0,0,2.0,0
22000285,2021-01-28,LAC,LAC @ MIA,W,109,0.414,55,22,4,2020-21,0,1,2.0,0
22000289,2021-01-29,LAC,LAC @ ORL,W,116,0.489,49,25,26,2020-21,0,1,1.0,0
22000308,2021-01-31,LAC,LAC @ NYK,W,129,0.543,38,26,14,2020-21,0,1,2.0,0
22000324,2021-02-02,LAC,LAC @ BKN,L,120,0.455,39,21,-4,2020-21,0,0,2.0,0
22000328,2021-02-03,LAC,LAC @ CLE,W,121,0.557,46,22,22,2020-21,0,1,1.0,0
22000350,2021-02-05,LAC,LAC vs. BOS,L,115,0.519,47,26,-4,2020-21,0,0,2.0,1
22000366,2021-02-07,LAC,LAC vs. SAC,L,110,0.414,53,19,-3,2020-21,0,0,2.0,1
22000387,2021-02-10,LAC,LAC @ MIN,W,119,0.5,48,23,7,2020-21,0,1,3.0,0
22000400,2021-02-12,LAC,LAC @ CHI,W,125,0.581,37,20,19,2020-21,0,1,2.0,0
22000419,2021-02-14,LAC,LAC vs. CLE,W,128,0.477,47,31,17,2020-21,0,1,2.0,1
22000425,2021-02-15,LAC,LAC vs. MIA,W,125,0.553,39,31,7,2020-21,0,1,1.0,1
22000444,2021-02-17,LAC,LAC vs. UTA,L,96,0.442,47,18,-18,2020-21,0,0,2.0,1
22000457,2021-02-19,LAC,LAC vs. UTA,W,116,0.483,45,22,4,2020-21,0,1,2.0,1
22000472,2021-02-21,LAC,LAC vs. BKN,L,108,0.46,52,24,-4,2020-21,0,0,2.0,1
22000488,2021-02-23,LAC,LAC vs. WAS,W,135,0.574,46,26,19,2020-21,0,1,2.0,1
22000501,2021-02-25,LAC,LAC @ MEM,L,94,0.405,41,19,-28,2020-21,0,0,2.0,0
22000509,2021-02-26,LAC,LAC @ MEM,W,119,0.55,47,34,20,2020-21,0,1,1.0,0
22000520,2021-02-28,LAC,LAC @ MIL,L,100,0.412,49,20,-5,2020-21,0,0,2.0,0
22000537,2021-03-02,LAC,LAC @ BOS,L,112,0.494,35,28,-5,2020-21,0,0,2.0,0
22000554,2021-03-04,LAC,LAC @ WAS,L,117,0.463,45,24,-2,2020-21,0,0,2.0,0
22000576,2021-03-11,LAC,LAC vs. GSW,W,130,0.458,56,23,26,2020-21,0,1,7.0,1
22000601,2021-03-14,LAC,LAC @ NOP,L,115,0.457,32,23,-20,2020-21,0,0,3.0,0
22000605,2021-03-15,LAC,LAC @ DAL,W,109,0.5,46,23,10,2020-21,0,1,1.0,0
22000625,2021-03-17,LAC,LAC @ DAL,L,89,0.42,37,22,-16,2020-21,0,0,2.0,0
22000644,2021-03-20,LAC,LAC vs. CHA,W,125,0.523,42,26,27,2020-21,0,1,3.0,1
22000660,2021-03-22,LAC,LAC vs. ATL,W,119,0.494,44,26,9,2020-21,0,1,2.0,1
22000675,2021-03-24,LAC,LAC @ SAS,W,134,0.557,44,23,33,2020-21,0,1,2.0,0
22000680,2021-03-25,LAC,LAC @ SAS,W,98,0.382,57,16,13,2020-21,0,1,1.0,0
22000701,2021-03-27,LAC,LAC vs. PHI,W,122,0.529,38,26,10,2020-21,0,1,2.0,1
22000717,2021-03-29,LAC,LAC vs. MIL,W,129,0.537,46,25,24,2020-21,0,1,2.0,1
22000720,2021-03-30,LAC,LAC vs. ORL,L,96,0.416,48,25,-7,2020-21,0,0,1.0,1
22000736,2021-04-01,LAC,LAC vs. DEN,L,94,0.412,45,17,-7,2020-21,0,0,2.0,1
22000756,2021-04-04,LAC,LAC vs. LAL,W,104,0.477,50,23,18,2020-21,0,1,3.0,1
22000775,2021-04-06,LAC,LAC vs. POR,W,133,0.517,48,24,17,2020-21,0,1,2.0,1
22000788,2021-04-08,LAC,LAC vs. PHX,W,113,0.5,35,26,10,2020-21,0,1,2.0,1
22000799,2021-04-09,LAC,LAC vs. HOU,W,126,0.545,38,31,17,2020-21,0,1,1.0,1
22000813,2021-04-11,LAC,LAC vs. DET,W,131,0.625,37,35,7,2020-21,0,1,2.0,1
22000823,2021-04-13,LAC,LAC @ IND,W,126,0.539,48,34,11,2020-21,0,1,2.0,0
22000832,2021-04-14,LAC,LAC @ DET,W,100,0.398,47,10,2,2020-21,0,1,1.0,0
22000846,2021-04-16,LAC,LAC @ PHI,L,103,0.451,43,26,-3,2020-21,0,0,2.0,0
22000867,2021-04-18,LAC,LAC vs. MIN,W,124,0.506,48,31,19,2020-21,0,1,2.0,1
22000879,2021-04-20,LAC,LAC @ POR,W,113,0.5,45,24,1,2020-21,0,1,2.0,0
22000889,2021-04-21,LAC,LAC vs. MEM,W,117,0.452,43,28,12,2020-21,0,1,1.0,1
22000901,2021-04-23,LAC,LAC @ HOU,W,109,0.402,58,22,5,2020-21,0,1,2.0,0
22000924,2021-04-26,LAC,LAC @ NOP,L,103,0.4,44,20,-17,2020-21,0,0,3.0,0
22000941,2021-04-28,LAC,LAC @ PHX,L,101,0.513,36,24,-8,2020-21,0,0,2.0,0
22000966,2021-05-01,LAC,LAC vs. DEN,L,104,0.434,39,21,-6,2020-21,0,0,3.0,1
22000989,2021-05-04,LAC,LAC vs. TOR,W,105,0.52,42,28,5,2020-21,0,1,3.0,1
22001002,2021-05-06,LAC,LAC vs. LAL,W,118,0.532,48,23,24,2020-21,0,1,2.0,1
22001019,2021-05-09,LAC,LAC vs. NYK,L,100,0.43,43,24,-6,2020-21,0,0,3.0,1
22001034,2021-05-11,LAC,LAC @ TOR,W,115,0.5,49,25,19,2020-21,0,1,2.0,0
22001047,2021-05-13,LAC,LAC @ CHA,W,113,0.533,44,28,23,2020-21,0,1,2.0,0
22001058,2021-05-14,LAC,LAC @ HOU,L,115,0.484,35,29,-7,2020-21,0,0,1.0,0
22001074,2021-05-16,LAC,LAC @ OKC,L,112,0.425,44,17,-5,2020-21,0,0,2.0,0
42000171,2021-05-22,LAC,LAC vs. DAL,L,103,0.44,39,22,-10,2020-21,1,0,6.0,1
42000172,2021-05-25,LAC,LAC vs. DAL,L,121,0.536,39,23,-6,2020-21,1,0,3.0,1
42000173,2021-05-28,LAC,LAC @ DAL,W,118,0.579,39,24,10,2020-21,1,1,3.0,0
42000174,2021-05-30,LAC,LAC @ DAL,W,106,0.481,53,16,25,2020-21,1,1,2.0,0
42000175,2021-06-02,LAC,LAC vs. DAL,L,100,0.413,47,25,-5,2020-21,1,0,3.0,1
42000176,2021-06-04,LAC,LAC @ DAL,W,104,0.468,42,18,7,2020-21,1,1,2.0,0
42000177,2021-06-06,LAC,LAC vs. DAL,W,126,0.5,35,30,15,2020-21,1,1,2.0,1
42000221,2021-06-08,LAC,LAC @ UTA,L,109,0.424,42,22,-3,2020-21,1,0,2.0,0
42000222,2021-06-10,LAC,LAC @ UTA,L,111,0.471,37,19,-6,2020-21,1,0,2.0,0
42000223,2021-06-12,LAC,LAC vs. UTA,W,132,0.562,41,21,26,2020-21,1,1,2.0,1
42000224,2021-06-14,LAC,LAC vs. UTA,W,118,0.468,44,19,14,2020-21,1,1,2.0,1
42000225,2021-06-16,LAC,LAC @ UTA,W,119,0.513,39,17,8,2020-21,1,1,2.0,0
42000226,2021-06-18,LAC,LAC vs. UTA,W,131,0.565,33,27,12,2020-21,1,1,2.0,1
42000311,2021-06-20,LAC,LAC @ PHX,L,114,0.455,39,23,-6,2020-21,1,0,2.0,0
42000312,2021-06-22,LAC,LAC @ PHX,L,103,0.45,39,18,-1,2020-21,1,0,2.0,0
42000313,2021-06-24,LAC,LAC vs. PHX,W,106,0.451,51,20,14,2020-21,1,1,2.0,1
42000314,2021-06-26,LAC,LAC vs. PHX,L,80,0.325,51,13,-4,2020-21,1,0,2.0,1
42000315,2021-06-28,LAC,LAC @ PHX,W,116,0.548,40,20,14,2020-21,1,1,2.0,0
42000316,2021-06-30,LAC,LAC vs. PHX,L,103,0.418,32,18,-27,2020-21,1,0,2.0,1
22100016,2021-10-21,LAC,LAC @ GSW,L,113,0.438,39,24,-2,2021-22,0,0,113.0,0
22100034,2021-10-23,LAC,LAC vs. MEM,L,114,0.434,44,23,-6,2021-22,0,0,2.0,1
22100049,2021-10-25,LAC,LAC vs. POR,W,116,0.473,43,37,30,2021-22,0,1,2.0,1
22100064,2021-10-27,LAC,LAC vs. CLE,L,79,0.356,36,19,-13,2021-22,0,0,2.0,1
22100076,2021-10-29,LAC,LAC @ POR,L,92,0.391,43,17,-19,2021-22,0,0,2.0,0
22100102,2021-11-01,LAC,LAC vs. OKC,W,99,0.38,51,18,5,2021-22,0,1,3.0,1
22100115,2021-11-03,LAC,LAC @ MIN,W,126,0.603,35,33,11,2021-22,0,1,2.0,0
22100129,2021-11-05,LAC,LAC @ MIN,W,104,0.409,62,18,20,2021-22,0,1,2.0,0
22100146,2021-11-07,LAC,LAC vs. CHA,W,120,0.477,50,24,14,2021-22,0,1,2.0,1
22100157,2021-11-09,LAC,LAC vs. POR,W,117,0.518,43,25,8,2021-22,0,1,2.0,1
22100173,2021-11-11,LAC,LAC vs. MIA,W,112,0.473,42,20,3,2021-22,0,1,2.0,1
22100191,2021-11-13,LAC,LAC vs. MIN,W,129,0.535,57,35,27,2021-22,0,1,2.0,1
22100198,2021-11-14,LAC,LAC vs. CHI,L,90,0.358,44,16,-10,2021-22,0,0,1.0,1
22100212,2021-11-16,LAC,LAC vs. SAS,W,106,0.435,52,16,14,2021-22,0,1,2.0,1
22100226,2021-11-18,LAC,LAC @ MEM,L,108,0.467,34,24,-12,2021-22,0,0,2.0,0
22100235,2021-11-19,LAC,LAC @ NOP,L,81,0.378,43,22,-13,2021-22,0,0,1.0,0
22100248,2021-11-21,LAC,LAC vs. DAL,W,97,0.48,42,18,6,2021-22,0,1,2.0,1
22100266,2021-11-23,LAC,LAC vs. DAL,L,104,0.412,47,17,-8,2021-22,0,0,2.0,1
22100280,2021-11-26,LAC,LAC vs. DET,W,107,0.429,54,26,11,2021-22,0,1,3.0,1
22100300,2021-11-28,LAC,LAC vs. GSW,L,90,0.4,47,18,-15,2021-22,0,0,2.0,1
22100313,2021-11-29,LAC,LAC vs. NOP,L,104,0.514,35,17,-19,2021-22,0,0,1.0,1
22100327,2021-12-01,LAC,LAC vs. SAC,L,115,0.47,49,35,-9,2021-22,0,0,2.0,1
22100341,2021-12-03,LAC,LAC @ LAL,W,119,0.506,34,28,4,2021-22,0,1,2.0,0
22100348,2021-12-04,LAC,LAC @ SAC,L,99,0.382,47,23,-5,2021-22,0,0,1.0,0
22100362,2021-12-06,LAC,LAC @ POR,W,102,0.446,37,18,12,2021-22,0,1,2.0,0
22100378,2021-12-08,LAC,LAC vs. BOS,W,114,0.471,38,20,3,2021-22,0,1,2.0,1
22100391,2021-12-11,LAC,LAC vs. ORL,W,106,0.457,45,27,2,2021-22,0,1,3.0,1
22100412,2021-12-13,LAC,LAC vs. PHX,W,111,0.551,45,24,16,2021-22,0,1,2.0,1
22100425,2021-12-15,LAC,LAC @ UTA,L,103,0.471,42,24,-21,2021-22,0,0,2.0,0
22100444,2021-12-18,LAC,LAC @ OKC,L,103,0.446,39,26,-1,2021-22,0,0,3.0,0
22100463,2021-12-20,LAC,LAC vs. SAS,L,92,0.391,43,18,-24,2021-22,0,0,2.0,1
22100475,2021-12-22,LAC,LAC @ SAC,W,105,0.512,43,26,16,2021-22,0,1,2.0,0
22100500,2021-12-26,LAC,LAC vs. DEN,L,100,0.465,46,26,-3,2021-22,0,0,4.0,1
22100507,2021-12-27,LAC,LAC vs. BKN,L,108,0.381,45,25,-16,2021-22,0,0,1.0,1
22100518,2021-12-29,LAC,LAC @ BOS,W,91,0.407,49,17,9,2021-22,0,1,2.0,0
22100534,2021-12-31,LAC,LAC @ TOR,L,108,0.487,37,27,-8,2021-22,0,0,2.0,0
22100542,2022-01-01,LAC,LAC @ BKN,W,120,0.488,40,23,4,2021-22,0,1,1.0,0
22100561,2022-01-03,LAC,LAC vs. MIN,L,104,0.5,31,22,-18,2021-22,0,0,2.0,1
22100581,2022-01-06,LAC,LAC @ PHX,L,89,0.36,49,20,-17,2021-22,0,0,3.0,0
22100591,2022-01-08,LAC,LAC vs. MEM,L,108,0.406,49,16,-15,2021-22,0,0,2.0,1
22100597,2022-01-09,LAC,LAC vs. ATL,W,106,0.478,47,24,13,2021-22,0,1,1.0,1
22100616,2022-01-11,LAC,LAC vs. DEN,W,87,0.405,31,23,2,2021-22,0,1,2.0,1
22100629,2022-01-13,LAC,LAC @ NOP,L,89,0.383,46,19,-24,2021-22,0,0,2.0,0
22100648,2022-01-15,LAC,LAC @ SAS,L,94,0.38,54,24,-7,2021-22,0,0,2.0,0
22100659,2022-01-17,LAC,LAC vs. IND,W,139,0.549,37,32,6,2021-22,0,1,2.0,1
22100678,2022-01-19,LAC,LAC @ DEN,L,128,0.536,47,35,-2,2021-22,0,0,2.0,0
22100686,2022-01-21,LAC,LAC @ PHI,W,102,0.46,49,21,1,2021-22,0,1,2.0,0
22100698,2022-01-23,LAC,LAC @ NYK,L,102,0.43,40,20,-8,2021-22,0,0,2.0,0
22100716,2022-01-25,LAC,LAC @ WAS,W,116,0.415,48,28,1,2021-22,0,1,2.0,0
22100724,2022-01-26,LAC,LAC @ ORL,W,111,0.444,49,20,9,2021-22,0,1,1.0,0
22100738,2022-01-28,LAC,LAC @ MIA,L,114,0.446,37,22,-7,2021-22,0,0,2.0,0
22100752,2022-01-30,LAC,LAC @ CHA,W,115,0.524,60,23,25,2021-22,0,1,2.0,0
22100760,2022-01-31,LAC,LAC @ IND,L,116,0.469,41,25,-6,2021-22,0,0,1.0,0
22100786,2022-02-03,LAC,LAC vs. LAL,W,111,0.517,43,29,1,2021-22,0,1,3.0,1
22100809,2022-02-06,LAC,LAC vs. MIL,L,113,0.417,44,26,-24,2021-22,0,0,3.0,1
22100818,2022-02-08,LAC,LAC @ MEM,L,109,0.449,40,25,-26,2021-22,0,0,2.0,0
22100835,2022-02-10,LAC,LAC @ DAL,L,105,0.481,31,24,-7,2021-22,0,0,2.0,0
22100853,2022-02-12,LAC,LAC @ DAL,W,99,0.524,42,23,2,2021-22,0,1,2.0,0
22100866,2022-02-14,LAC,LAC vs. GSW,W,119,0.565,43,25,15,2021-22,0,1,2.0,1
22100873,2022-02-15,LAC,LAC @ PHX,L,96,0.412,46,26,-7,2021-22,0,0,1.0,0
22100888,2022-02-17,LAC,LAC vs. HOU,W,142,0.554,50,34,31,2021-22,0,1,2.0,1
22100904,2022-02-25,LAC,LAC @ LAL,W,105,0.494,47,25,3,2021-22,0,1,8.0,0
22100916,2022-02-27,LAC,LAC @ HOU,W,99,0.442,59,18,1,2021-22,0,1,2.0,0
22100929,2022-03-01,LAC,LAC @ HOU,W,113,0.438,55,24,13,2021-22,0,1,2.0,0
22100945,2022-03-03,LAC,LAC vs. LAL,W,132,0.548,46,32,21,2021-22,0,1,2.0,1
22100966,2022-03-06,LAC,LAC vs. NYK,L,93,0.375,43,17,-23,2021-22,0,0,3.0,1
22100980,2022-03-08,LAC,LAC @ GSW,L,97,0.355,47,23,-15,2021-22,0,0,2.0,0
22100992,2022-03-09,LAC,LAC vs. WAS,W,115,0.5,41,21,6,2021-22,0,1,1.0,1
22100996,2022-03-11,LAC,LAC @ ATL,L,106,0.488,36,22,-6,2021-22,0,0,2.0,0
22101013,2022-03-13,LAC,LAC @ DET,W,106,0.449,46,25,4,2021-22,0,1,2.0,0
22101020,2022-03-14,LAC,LAC @ CLE,L,111,0.439,43,29,-9,2021-22,0,0,1.0,0
22101044,2022-03-16,LAC,LAC vs. TOR,L,100,0.487,41,27,-3,2021-22,0,0,2.0,1
22101055,2022-03-18,LAC,LAC @ UTA,L,92,0.36,43,23,-29,2021-22,0,0,2.0,0
22101083,2022-03-22,LAC,LAC @ DEN,L,115,0.488,35,27,-12,2021-22,0,0,4.0,0
22101106,2022-03-25,LAC,LAC vs. PHI,L,97,0.4,39,19,-25,2021-22,0,0,3.0,1
22101135,2022-03-29,LAC,LAC vs. UTA,W,121,0.494,33,21,6,2021-22,0,1,4.0,1
22101149,2022-03-31,LAC,LAC @ CHI,L,130,0.5,40,26,-5,2021-22,0,0,2.0,0
22101156,2022-04-01,LAC,LAC @ MIL,W,153,0.609,36,34,34,2021-22,0,1,1.0,0
22101177,2022-04-03,LAC,LAC vs. NOP,W,119,0.474,41,33,19,2021-22,0,1,2.0,1
22101195,2022-04-06,LAC,LAC vs. PHX,W,113,0.44,55,20,4,2021-22,0,1,3.0,1
22101212,2022-04-09,LAC,LAC vs. SAC,W,117,0.488,48,29,19,2021-22,0,1,3.0,1
22101222,2022-04-10,LAC,LAC vs. OKC,W,138,0.557,57,34,50,2021-22,0,1,1.0,1
22200016,2022-10-20,LAC,LAC @ LAL,W,103,0.463,58,18,6,2022-23,0,1,193.0,0
22200036,2022-10-22,LAC,LAC @ SAC,W,111,0.506,40,24,2,2022-23,0,1,2.0,0
22200043,2022-10-23,LAC,LAC vs. PHX,L,95,0.439,43,16,-17,2022-23,0,0,1.0,1
22200054,2022-10-25,LAC,LAC @ OKC,L,94,0.422,47,21,-14,2022-23,0,0,2.0,0
22200067,2022-10-27,LAC,LAC @ OKC,L,110,0.537,44,21,-8,2022-23,0,0,2.0,0
22200088,2022-10-30,LAC,LAC vs. NOP,L,91,0.419,39,24,-21,2022-23,0,0,3.0,1
22200102,2022-10-31,LAC,LAC vs. HOU,W,95,0.425,46,23,2,2022-23,0,1,1.0,1
22200112,2022-11-02,LAC,LAC @ HOU,W,109,0.488,43,20,8,2022-23,0,1,2.0,0
22200126,2022-11-04,LAC,LAC @ SAS,W,113,0.525,44,26,7,2022-23,0,1,2.0,0
22200143,2022-11-06,LAC,LAC vs. UTA,L,102,0.494,32,22,-8,2022-23,0,0,2.0,1
22200158,2022-11-07,LAC,LAC vs. CLE,W,119,0.506,31,19,2,2022-23,0,1,1.0,1
22200170,2022-11-09,LAC,LAC vs. LAL,W,114,0.506,41,24,13,2022-23,0,1,2.0,1
22200184,2022-11-12,LAC,LAC vs. BKN,L,95,0.4,46,22,-15,2022-23,0,0,3.0,1
22200203,2022-11-14,LAC,LAC @ HOU,W,122,0.506,44,25,16,2022-23,0,1,2.0,0
22200207,2022-11-15,LAC,LAC @ DAL,L,101,0.531,40,23,-2,2022-23,0,0,1.0,0
22200223,2022-11-17,LAC,LAC vs. DET,W,96,0.407,51,17,5,2022-23,0,1,2.0,1
22200239,2022-11-19,LAC,LAC vs. SAS,W,119,0.543,35,32,22,2022-23,0,1,2.0,1
22200255,2022-11-21,LAC,LAC vs. UTA,W,121,0.516,41,26,7,2022-23,0,1,2.0,1
22200271,2022-11-23,LAC,LAC @ GSW,L,107,0.453,43,22,-17,2022-23,0,0,2.0,0
22200285,2022-11-25,LAC,LAC vs. DEN,L,104,0.544,33,22,-10,2022-23,0,0,2.0,1
22200292,2022-11-27,LAC,LAC vs. IND,W,114,0.447,62,33,14,2022-23,0,1,2.0,1
22200311,2022-11-29,LAC,LAC @ POR,W,118,0.461,48,26,6,2022-23,0,1,2.0,0
22200322,2022-11-30,LAC,LAC @ UTA,L,112,0.398,39,16,-13,2022-23,0,0,1.0,0
22200338,2022-12-03,LAC,LAC vs. SAC,L,96,0.355,50,15,-27,2022-23,0,0,3.0,1
22200352,2022-12-05,LAC,LAC @ CHA,W,119,0.484,47,30,2,2022-23,0,1,2.0,0
22200363,2022-12-07,LAC,LAC @ ORL,L,111,0.411,53,26,-5,2022-23,0,0,2.0,0
22200374,2022-12-08,LAC,LAC @ MIA,L,110,0.463,43,24,-5,2022-23,0,0,1.0,0
22200389,2022-12-10,LAC,LAC @ WAS,W,114,0.426,42,22,7,2022-23,0,1,2.0,0
22200408,2022-12-12,LAC,LAC vs. BOS,W,113,0.489,46,18,20,2022-23,0,1,2.0,1
22200423,2022-12-14,LAC,LAC vs. MIN,W,99,0.382,52,21,11,2022-23,0,1,2.0,1
22200427,2022-12-15,LAC,LAC vs. PHX,L,95,0.378,52,21,-16,2022-23,0,0,1.0,1
22200438,2022-12-17,LAC,LAC vs. WAS,W,102,0.43,49,19,9,2022-23,0,1,2.0,1
22200476,2022-12-21,LAC,LAC vs. CHA,W,126,0.506,48,29,21,2022-23,0,1,4.0,1
22200480,2022-12-23,LAC,LAC @ PHI,L,114,0.506,33,25,-5,2022-23,0,0,2.0,0
22200499,2022-12-26,LAC,LAC @ DET,W,142,0.538,48,25,11,2022-23,0,1,3.0,0
